Ngày,Loại,Hạng mục,Diễn giải,Số tiền,Người thực hiện,Đối tượng,Dạng đối tượng,Tài khoản,Tài khoản liên quan,Mã giao dịch,Chứng từ
05/10/2025,Chi,Vận chuyển,Thanh toán phí ship kvsg 22-30/09/2025,1.601.000,Trang,Khác,Khác,TK Lệ,,20251005-012,
05/10/2025,Chi,Chi phí khác,Thu phí home banking,110.000,Trang,Techcombank,Ngân hàng,TCB CTY,,20251005-013,
05/10/2025,Thu,Doanh thu Bán hàng,DPN thanh toán công nợ tháng 9,492.471.900,Trang,CT TNHH MTV ĐẠT PHÚ NGUYÊN,NPP,TCB CTY,,20251005-014,
05/10/2025,Chi,Chi phí khác,UNC tiền thuê trại nuôi (tính vào tiền cổ phần của Eco vào dự án nuôi nhum) - 1 năm,12.000.000,Trang,Khác,Khác,TCB CTY,,20251005-015,
05/10/2025,Chi,Chi phí khác,UNC tiền mua lại cơ sở vật chất ở trại (tính vào tiền cổ phần của Eco vào dự án nuôi nhum) - 1 năm,75.000.000,Trang,Khác,Khác,TCB CTY,,20251005-016,
05/10/2025,Chi,Chi phí nguyên vật liệu,thanh toan HD 478 cho CTY HS Linh Linh TT công nợ,78.108.975,Trang,CT HẢI SẢN LINH LINH,NCC,TCB CTY,,20251005-017,
05/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako,13.891.500,Trang,CT TNHH GINKAKU ( MS THIÊN TRANG),NH,TK KN,,20251005-018,
05/10/2025,KN,Doanh thu bán hàng,Giao hàng tuna saku + Nhum nguyên con (đvt: con) + Kiếm steak + Mực Nang 500-800 + Mực nang lớn + Trứng nhum AB 200g/khay + chả cá hấp + Chả cá,47.553.700,Trang,CT TNHH MTV ĐẠT PHÚ NGUYÊN,NPP,TK KN,,20251005-019,
05/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng chả cá hấp,11.160.000,Trang,NCC CHẢ CÁ - TRÍ - PY,NCC,TK Nợ NCC,,20251005-020,
05/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi + Nhum nguyên liệu (đvt: con),11.352.000,Trang,NCC KIM DUNG - NINH HÒA,NCC,TK Nợ NCC,,20251005-021,
05/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi (hàng đỏ) + Bạch tuộc tươi,13.243.000,Trang,NCC BÉ TÂN - VĨNH LƯƠNG,NCC,TK Nợ NCC,,20251005-022,
05/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi size 1.5-2kg + Bạch tuộc tươi (hàng đỏ) + Bạch tuộc tươi size 1up + Bạch tuộc tươi,13.432.400,Trang,NCC BT - ANH TỚI - PHÚ QUÝ,NCC,TK Nợ NCC,,20251005-023,
05/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Tuna loin tươi,36.102.000,Trang,NCC VÕ THỊ Ý - TAM QUAN,NCC,TK Nợ NCC,,20251005-024,
05/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Kiếm Nguyên Con + Tuna loin tươi,71.715.100,Trang,CT DƯƠNG TUẤN PHÁT - TAM QUAN (THÚY),NCC,TK Nợ NCC,,20251005-025,
04/10/2025,Chi,Chi phí Sản xuất chung,Mua 15 bao đá bi,345.000,Trang,Khác,Khác,Tiền mặt,,20251004-001,
04/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Cá Hồng Biển + Cá Tai + Phí Vận Chuyển,2.783.000,Trang,NCC CÁ TƯƠI - CHỊ XUÂN PHƯƠNG - QN,NCC,TK Nợ NCC,,20251004-002,
04/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi,52.080.000,Trang,NCC CHỊ TRANG - HÒN XỆN,NCC,TK Nợ NCC,,20251004-003,
04/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Tuna loin tươi,37.422.000,Trang,NCC VÕ THỊ Ý - TAM QUAN,NCC,TK Nợ NCC,,20251004-004,
04/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Tuna loin tươi,43.758.000,Trang,CT DƯƠNG TUẤN PHÁT - TAM QUAN (THÚY),NCC,TK Nợ NCC,,20251004-005,
04/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Tuna loin tươi,35.772.000,Trang,CT VIỆT ORGANIC - TAM QUAN,NCC,TK Nợ NCC,,20251004-006,
04/10/2025,Chi,Lương thưởng,Lương T09 của Hoàn,10.925.000,Trang,Khác,Khác,TCB CTY,,20251004-007,
04/10/2025,Chi,Lương thưởng,Lương T09 của Sơn,10.201.250,Trang,Khác,Khác,TCB CTY,,20251004-008,
04/10/2025,Chi,Lương thưởng,Lương T09 của Sa,10.201.250,Trang,Khác,Khác,TCB CTY,,20251004-009,
04/10/2025,Chi,Lương thưởng,Lương T09 của Trang,10.201.250,Trang,Khác,Khác,TCB CTY,,20251004-010,
04/10/2025,Chi,Lương thưởng,Lương T09 của Mỹ Hiền,10.201.250,Trang,Khác,Khác,TCB CTY,,20251004-011,
04/10/2025,Chi,Lương thưởng,Lương T09 của Ngợi,10.201.250,Trang,Khác,Khác,TCB CTY,,20251004-012,
04/10/2025,Chi,Lương thưởng,Lương T09 của Phương,9.701.250,Trang,Khác,Khác,TCB CTY,,20251004-013,
04/10/2025,Chi,Lương thưởng,Lương T09 của Trung,9.701.250,Trang,Khác,Khác,TCB CTY,,20251004-014,
04/10/2025,Chi,Lương thưởng,Lương T09 của Vương,9.701.250,Trang,Khác,Khác,TCB CTY,,20251004-015,
04/10/2025,Chi,Lương thưởng,Lương T9 Trung (phần cá nhân),740.000,Trang,Khác,Khác,Tiền mặt,,20251004-016,
04/10/2025,Chi,Lương thưởng,Lương T9 Duyên,8.150.000,Trang,Khác,Khác,Tiền mặt,,20251004-017,
04/10/2025,Chi,Lương thưởng,Lương T9 Ly,7.669.000,Trang,Khác,Khác,Tiền mặt,,20251004-018,
04/10/2025,Chi,Lương thưởng,Lương T9 Lý,6.508.000,Trang,Khác,Khác,Tiền mặt,,20251004-019,
04/10/2025,Chi,Lương thưởng,Lương T9 Vương (phần cá nhân),679.000,Trang,Khác,Khác,Tiền mặt,,20251004-020,
04/10/2025,Chi,Lương thưởng,Lương T9 Khang,7.000.000,Trang,Khác,Khác,Tiền mặt,,20251004-021,
04/10/2025,Chi,Lương thưởng,Lương T9 Thiện Chí,7.920.000,Trang,Khác,Khác,Tiền mặt,,20251004-022,
04/10/2025,Chi,Lương thưởng,Lương T9 Dư,6.625.000,Trang,Khác,Khác,Tiền mặt,,20251004-023,
04/10/2025,Chi,Lương thưởng,Lương T9 Thảo,6.044.000,Trang,Khác,Khác,Tiền mặt,,20251004-024,
04/10/2025,Chi,Lương thưởng,Lương T9 Phượng,5.881.000,Trang,Khác,Khác,Tiền mặt,,20251004-025,
04/10/2025,Chi,Lương thưởng,Lương T9 Hiền,5.153.000,Trang,Khác,Khác,Tiền mặt,,20251004-026,
04/10/2025,Chi,Lương thưởng,Lương T9 Nở,5.642.000,Trang,Khác,Khác,Tiền mặt,,20251004-027,
04/10/2025,Chi,Lương thưởng,Lương T9 Luyến,5.736.000,Trang,Khác,Khác,Tiền mặt,,20251004-028,
04/10/2025,Chi,Lương thưởng,Lương T9 Thủy,3.460.000,Trang,Khác,Khác,Tiền mặt,,20251004-029,
04/10/2025,Chi,Lương thưởng,Lương T9 Thy,5.529.000,Trang,Khác,Khác,Tiền mặt,,20251004-030,
04/10/2025,Chi,Lương thưởng,Lương T9 Bình,4.888.000,Trang,Khác,Khác,Tiền mặt,,20251004-031,
04/10/2025,Chi,Lương thưởng,Lương T9 Hồng,3.259.000,Trang,Khác,Khác,Tiền mặt,,20251004-032,
04/10/2025,Chi,Lương thưởng,Lương T9 Tuấn,7.098.000,Trang,Khác,Khác,Tiền mặt,,20251004-033,
04/10/2025,Chi,Lương thưởng,Lương T9 Sơn (phần cá nhân),4.073.000,Trang,Khác,Khác,Tiền mặt,,20251004-034,
04/10/2025,Chi,Lương thưởng,Lương T9 Sa (phần cá nhân),2.472.000,Trang,Khác,Khác,Tiền mặt,,20251004-035,
04/10/2025,Thu,Lương thưởng,Mỹ Hiền ck lại phần dư lương ck so với thực tế,1.201.000,Trang,Khác,Khác,Tiền mặt,,20251004-036,
04/10/2025,Thu,Lương thưởng,Trang thanh toán lại phần dư lương ck so với thực tế,2.285.000,Trang,Khác,Khác,Tiền mặt,,20251004-037,
04/10/2025,Thu,Doanh thu Bán hàng,Ri sushi thanh toán nốt công nợ,5.000.000,Trang,MR RI SISHI (MR PHÚC SUSHI),NH,TK Dung,,20251004-038,
04/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ bt chị Trang hòn xện,15.000.000,Trang,NCC CHỊ TRANG - HÒN XỆN,NCC,TK Dung,,20251004-039,
04/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ bt chị Trang hòn xện,8.000.000,Trang,NCC CHỊ TRANG - HÒN XỆN,NCC,TK Linh,,20251004-040,
04/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ bt chị Trang hòn xện,25.080.000,Trang,NCC CHỊ TRANG - HÒN XỆN,NCC,Tk Ni,,20251004-041,
04/10/2025,Thu,Doanh thu Bán hàng,Trần thanh hoàn thanh toán công nợ,5.663.000,Trang,MR TRẦN THANH HOÀN- ĐÀ NẴNG,KL,Tk Ni,,20251004-042,
04/10/2025,Thu,Lương thưởng,Ngợi thanh toán lại khoản lương ck dư so với lương thực tế,404.000,Trang,Khác,Khác,Tk Ngợi,,20251004-043,
04/10/2025,KN,Doanh thu bán hàng,Giao hàng Tuna Saku A,2.047.500,Trang,CT TNHH ĐT NGỌC THỊNH PHÁT (MR TÌNH),NH,TK KN,,20251004-044,
04/10/2025,KN,Doanh thu bán hàng,Giao hàng Ngao Bộp Tím nguyên con + Râu bạch tuộc + Tuna Saku A + Bạch tuộc LSNC 30-50 + Bánh Takoyaki,1.810.000,Trang,NH UNI SUSHI,NH,TK KN,,20251004-045,
04/10/2025,KN,Doanh thu bán hàng,Giao hàng Cá Cờ Kiếm Saku + tuna saku,5.679.975,Trang,CT CP QL KS VÀ KND LYNN TIMES (MR ĐINH ĐỒNG),NH,TK KN,,20251004-046,
04/10/2025,KN,Doanh thu bán hàng,Giao hàng Trứng Nhum AA 200g/khay,1.080.000,Trang,MR LEE MINH HEO - HN,KL,TK KN,,20251004-047,
04/10/2025,Thu,Doanh thu Bán hàng,Anh Lee Heo thanh toán công nợ bill 04/10,1.080.000,Trang,MR LEE MINH HEO - HN,KL,Tk Ngợi,,20251004-048,
04/10/2025,KN,Doanh thu bán hàng,Giao hàng Cá Tai,2.838.000,Trang,MR VÕ CẢNH-HCM,NH,TK KN,,20251004-049,
04/10/2025,KN,Doanh thu bán hàng,Giao hàng Cá Hồng Biển,1.552.000,Trang,NH KYOBASHI IZAKAYA- SG,NH,TK KN,,20251004-050,
04/10/2025,KN,Doanh thu bán hàng,Giao hàng Cá Cờ Kiếm Saku + Phí Vận Chuyển,475.600,Trang,NH SUSHI MINH - SG,NH,TK KN,,20251004-051,
04/10/2025,KN,Doanh thu bán hàng,Giao hàng Cá Cờ Kiếm Saku + Bạch tuộc tako + Tuna Saku A + Nang roll,2.627.100,Trang,CT TNHH NH NAM SAN F&B (SUSHI NOWZOON),NH,TK KN,,20251004-052,
04/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako + Bạch tuộc tako + Phí Vận Chuyển + tuna saku,14.857.500,Trang,NH BABABA-PHÚ QUỐC,NH,TK KN,,20251004-053,
04/10/2025,Chi,Chi phí nguyên vật liệu,Nhận 9 thùng cá tươi bãi Vũ Mập,1.950.000,Trang,Khác,Khác,Tiền mặt,,20251004-054,
04/10/2025,Chi,Vận chuyển,Gửi 1 thùng cho Baba PQ,250.000,Trang,Khác,Khác,Tiền mặt,,20251004-055,
04/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi,2.092.500,Trang,NCC CHỊ NGÂN - HÒN XỆN,NCC,TK Nợ NCC,,20251004-056,
03/10/2025,KN,Doanh thu bán hàng,Giao hàng Râu bạch tuộc + Bạch tuộc tako,5.816.124,Trang,CT TNHH NGUYÊN PHƯƠNG,NPP,TK KN,,20251003-001,
03/10/2025,KN,Doanh thu bán hàng,Giao hàng Nhum vụn + Cá Hồng Biển,1.602.000,Trang,CT CP DV TM HADU,NH,TK KN,,20251003-002,
03/10/2025,KN,Doanh thu bán hàng,Giao hàng sụn xương cá kiếm,700.000,Trang,CT TNHH SX-TM THIÊN ÂN PHÁT (MR ĐỖ XUÂN-NT),KL,TK KN,,20251003-003,
03/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi + Bạch tuộc tươi (hàng đỏ) + Bạch tuộc tươi size 1up,4.457.200,Trang,NCC BT - ANH TỚI - PHÚ QUÝ,NCC,TK Nợ NCC,,20251003-004,
03/10/2025,KN,Doanh thu bán hàng,Giao hàng Rẻo cá cờ kiếm + Bạch tuộc tako,8.577.000,Trang,MR TRƯỜNG SSM - PY,KL,TK KN,,20251003-005,
03/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch Tuộc Tako nhỏ + Phí Vận Chuyển,2.186.000,Trang,MS MAI TRINH- ĐÀ NẴNG,KL,TK KN,,20251003-006,
03/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako,15.407.000,Trang,CT GREENGOOD,NPP,TK KN,,20251003-007,
03/10/2025,KN,Doanh thu bán hàng,Giao hàng Mực Nang 500-800 + Tuna loin 3-5 + Bạch tuộc tako,28.274.100,Trang,CT TNHH MTV ĐẠT PHÚ NGUYÊN,NPP,TK KN,,20251003-008,
03/10/2025,KN,Doanh thu bán hàng,Giao hàng Trứng nhum AB 200g/khay + Trứng nhum AB 200g/khay,244.500.000,Trang,CT TNHH OCEAN LINK VIỆT NHẬT,NPP,TK KN,,20251003-009,
03/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi,10.766.000,Trang,NCC CHỊ HỒNG CHÂU - HÒN RỚ,NCC,TK Nợ NCC,,20251003-010,
03/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Nhum nguyên con (đvt: con),1.800.000,Trang,NCC NHUM ĐEN - NGUYỄN THỊ PHÚC,NCC,TK Nợ NCC,,20251003-011,
03/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Trứng nhum AB 200g/khay + Trứng nhum AB 200g/khay,34.120.000,Trang,NCC NHUM - KIM LOAN - NINH THUẬN,NCC,TK Nợ NCC,,20251003-012,
03/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Trứng nhum AB 200g/khay + Trứng nhum AB 200g/khay,22.999.200,Trang,NCC NHUM - ĐỖ THỊ ÁNH - PHÚ QUÝ,NCC,TK Nợ NCC,,20251003-013,
03/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi + Bạch tuộc tươi (hàng đỏ),43.459.500,Trang,NCC CHỊ HOA - HÒN RỚ,NCC,TK Nợ NCC,,20251003-014,
03/10/2025,Chi,Chuyển nội bộ,Rút tiền tk công ty,140.000.000,Trang,Nội Bộ,Nội Bộ,TCB CTY,,20251003-015,
03/10/2025,Thu,Chuyển nội bộ,Rút tiền tk công ty,140.000.000,Trang,Nội Bộ,Nội Bộ,Tiền mặt,,20251003-016,
03/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ Gửi tiền vào tk Ngọc Anh mua nhum + phí 22k,23.020.000,Trang,NCC NHUM - ĐỖ THỊ ÁNH - PHÚ QUÝ,NCC,Tiền mặt,,20251003-017,
03/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ Gửi tiền vào tk Kim Loan mua nhum + phí 22k,34.142.000,Trang,NCC NHUM - KIM LOAN - NINH THUẬN,NCC,Tiền mặt,,20251003-018,
03/10/2025,Chi,Vận chuyển,Gửi 1 thùng xe tài thắng cho Phương HN,250.000,Trang,Khác,Khác,Tiền mặt,,20251003-019,
03/10/2025,Thu,Doanh thu Bán hàng,Thiệu thanh toán công nợ,390.000,Trang,MR THIỆU - NHA TRANG (CÁ NHÂN),KL,TK Dung,,20251003-020,
03/10/2025,Thu,Doanh thu Bán hàng,Mr Đại thanh toán công nợ,375.000,Trang,MR ĐẠI- NHA TRANG,KL,Tk Ni,,20251003-021,
03/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ Thanh toán bt a Tới,14.246.800,Trang,NCC BT - ANH TỚI - PHÚ QUÝ,NCC,Tk Ni,,20251003-022,
03/10/2025,Chi,Chi phí Sản xuất chung,Mua 15 bao đá bi,345.000,Trang,Khác,Khác,Tiền mặt,,20251003-023,
03/10/2025,Chi,Chi phí nguyên vật liệu,Nhận 5 thùng nhum Lý Sơn,350.000,Trang,Khác,Khác,Tiền mặt,,20251003-024,
03/10/2025,Chi,Vận chuyển,Xăng xe máy,50.000,Trang,Khác,Khác,Tiền mặt,,20251003-025,
03/10/2025,Chi,Vận chuyển,"Gửi 19 thùng cho DPN, Ocean Link, Mai Trinh ĐN",1.850.000,Trang,Khác,Khác,Tiền mặt,,20251003-026,
03/10/2025,thu,Doanh thu Bán hàng,Liên Việt Japan ( URCHIN) thanh toán công nợ,15.025.500,Trang,CT LIÊN VIỆT,KL,TCB CTY,,20251003-027,
03/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ tien mua hang cho Nguyen Thi Hong Son,12.651.000,Trang,NCC NHUM - SON - NINH HÒA,NCC,TCB CTY,,20251003-028,
03/10/2025,Chi,Chi phí nguyên vật liệu,thanh toan hoa don 54 cho Vo Thi Y TT công nợ,62.384.000,Trang,NCC VÕ THỊ Ý - TAM QUAN,NCC,TCB CTY,,20251003-029,
03/10/2025,thu,Doanh thu Bán hàng,VO GIA thanh toán công nợ HD 971 CHO CTY ECO,8.370.000,Trang,CT TNHH TM THỰC PHẨM VÕ GIA (MR THỐNG),NH,TCB CTY,,20251003-030,
03/10/2025,thu,Doanh thu Bán hàng,NTP TT CA NGU 2 909 (anh Tình thanh toán công nợ),2.047.500,Trang,CT TNHH ĐT NGỌC THỊNH PHÁT (MR TÌNH),NH,TCB CTY,,20251003-031,
03/10/2025,thu,Doanh thu Bán hàng,NTP TT CA NGU 2 909 (anh Tình thanh toán công nợ),2.047.500,Trang,CT TNHH ĐT NGỌC THỊNH PHÁT (MR TÌNH),NH,TCB CTY,,20251003-032,
03/10/2025,thu,Doanh thu Bán hàng,Chị Giang cần thơ thanh toán công nợ,19.823.000,Trang,MS GIANG- CẦN THƠ,KL,Tiền mặt,,20251003-033,
03/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chị Hoa hòn rớ,19.823.000,Trang,NCC CHỊ HOA - HÒN RỚ,NCC,Tiền mặt,,20251003-034,
03/10/2025,thu,Doanh thu Bán hàng,Tako ika thanh toán công nợ,4.375.000,Trang,NH TAKO IKA- SG,NH,TK Bé Tân,,20251003-035,
03/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ bé tân,4.375.000,Trang,NCC BÉ TÂN - VĨNH LƯƠNG,NCC,TK Bé Tân,,20251003-036,
03/10/2025,thu,Doanh thu Bán hàng,Võ Gia anh Thống tt công nợ phần ck cá nhân,7.781.000,Trang,CT TNHH TM THỰC PHẨM VÕ GIA (MR THỐNG),NH,TK Bé Tân,,20251003-037,
03/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ bé tân,7.781.000,Trang,NCC BÉ TÂN - VĨNH LƯƠNG,NCC,TK Bé Tân,,20251003-038,
03/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ Nguyễn thị phúc,1.800.000,Trang,NCC NHUM ĐEN - NGUYỄN THỊ PHÚC,NCC,Tiền mặt,,20251003-039,
03/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chị Gái vĩnh trường là hết nợ,27.475.000,Trang,NCC CHỊ GÁI - VĨNH TRƯỜNG,NCC,Tk Ni,,20251003-040,
02/10/2025,KN,Doanh thu bán hàng,Giao hàng Trứng Nhum AA 200g/khay,3.600.000,Trang,CT CP DV TM HADU,NH,TK KN,,20251002-001,
02/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako,8.544.000,Trang,MR LƯỢNG - BẮC NINH,NH,TK KN,,20251002-002,
02/10/2025,KN,Doanh thu bán hàng,Giao hàng Hàu Nhật Hyogo đông lạnh nguyên vỏ size M (9-11 con/kg) + Bạch tuộc LSNC 30-50 + Cá Cờ Kiếm Saku,766.000,Trang,NH Uni Sushi,NH,TK KN,,20251002-003,
02/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako + Bạch tuộc tako,16.342.560,Trang,CT TNHH NGUYÊN PHƯƠNG,NPP,TK KN,,20251002-004,
02/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tươi,4.963.875,Trang,CT TNHH MTV TM DV HH TP PHÚ QUỐC (ANH THỰC-PQ),NPP,TK KN,,20251002-005,
02/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tươi,18.819.000,Trang,CT TNHH ĐT TS PHÚ THỊNH,NPP,TK KN,,20251002-006,
02/10/2025,KN,Doanh thu bán hàng,Giao hàng Tako mix,2.600.000,Trang,MS LÌ - SÀI GÒN,KL,TK KN,,20251002-007,
02/10/2025,KN,Doanh thu bán hàng,Giao hàng Tuna Saku A + Phí Vận Chuyển,7.300.000,Trang,MS GIANG- CẦN THƠ,KL,TK KN,,20251002-008,
02/10/2025,KN,Doanh thu bán hàng,Giao hàng Mực Nang Lớn + Chả cá,33.601.000,Trang,CT TNHH MTV ĐẠT PHÚ NGUYÊN,NPP,TK KN,,20251002-009,
02/10/2025,Chi,Chuyển nội bộ,Rút tiền tk công ty,60.000.000,Trang,Nội Bộ,Nội Bộ,TCB CTY,,20251002-010,
02/10/2025,Chi,Chi phí Sản xuất chung,Cong ty co phan thuc pham eco organic nha trang PQ09000856784 thanh toan tien dien ky thang 09.2025,23.520.890,Trang,Khác,Khác,TCB CTY,,20251002-011,
02/10/2025,Chi,Chi phí Sản xuất chung,Cong ty co phan thuc pham eco organic nha trang PQ09000853144 thanh toan tien dien ky thang  09.2025,21.776.196,Trang,Khác,Khác,TCB CTY,,20251002-012,
02/10/2025,Chi,Chi phí Sản xuất chung,Cty CP TP ECO ORGANIC NT KHA-01-0037650 THANH TOAN CUOC PHI internet va dt ban THANG 09.2025,202.000,Trang,Khác,Khác,TCB CTY,,20251002-013,
02/10/2025,Chi,Lương thưởng,cong ty co phan thuc pham eco organic nha trang TZ1158Z nop tien bhxh thang 09.2025,13.760.000,Trang,Khác,Khác,TCB CTY,,20251002-014,
02/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ hoa don 29 cho Tran Thi Dung,22.515.000,Trang,NCC VẸM - DŨNG  - CR,NCC,TCB CTY,,20251002-015,
02/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ thanh toan tien mua hang cho Nguyen Thi Kim Dung,50.871.000,Trang,NCC KIM DUNG - NINH HÒA,NCC,TCB CTY,,20251002-016,
02/10/2025,Thu,Chuyển nội bộ,Rút tiền tk công ty,60.000.000,Trang,Nội Bộ,Nội Bộ,Tiền mặt,,20251002-017,
02/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ Mua 3 thùng nhum cô Thủy: 940k*3*12,33.840.000,Trang,HOÀNG THỊ THÚY - HÒN RỚ (CÔ THỦY),NCC,Tiền mặt,,20251002-018,
02/10/2025,Chi,Chi phí nguyên vật liệu,Nhận 1 thùng nhum + 1 thùng bt của Nguyễn Thị Thu phan thiết ngày 1/10,200.000,Trang,NCC NGUYỄN THỊ THU - PHÚ QUÝ,NCC,Tiền mặt,,20251002-019,
02/10/2025,Chi,Vận chuyển,Gửi 1 thùng xe tài thắng cho Phương HN,250.000,Trang,Khác,Khác,Tiền mặt,,20251002-020,
02/10/2025,Chi,Chi phí nguyên vật liệu,Gửi 1 thùng khay nhum cho Sen Ninh Hòa,20.000,Trang,Khác,Khác,Tiền mặt,,20251002-021,
02/10/2025,Chi,Chi phí nguyên vật liệu,Nhận 1 thùng bt a Tới phú quý gửi nhận chiều 3/10,100.000,Trang,Khác,Khác,Tiền mặt,,20251002-022,
02/10/2025,Chi,Chi phí nguyên vật liệu,Nhận 1 thùng nhum đen nguyên con xe Kim Đô,120.000,Trang,Khác,Khác,Tiền mặt,,20251002-023,
02/10/2025,Chi,Vận chuyển,Gửi 5 thùng DPN,500.000,Trang,Khác,Khác,Tiền mặt,,20251002-024,
02/10/2025,Chi,Vận chuyển,Gửi 1 thùng c Giang cần thơ,100.000,Trang,Khác,Khác,Tiền mặt,,20251002-025,
02/10/2025,Chi,Chi phí nguyên vật liệu,Thanh toán tiền cước xe lạnh nhận vẹm đen tại Lê Công sài gòn chuyển về xưởng,1.400.000,Trang,Khác,Khác,Tiền mặt,,20251002-026,
02/10/2025,Chi,Chi phí Sản xuất chung,Mua 28 hộp bánh trung thu cho xưởng,4.200.028,Trang,Khác,Khác,TK Dung,,20251002-027,
02/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ Thanh toán tiền nhum đen cho Bùi Thị Quanh: 400 con *4k,1.600.000,Trang,NCC NHUM ĐEN - QUANH BÙI,NCC,Tk Ngợi,,20251002-028,
02/10/2025,Chi,Tạm ứng,Tạm ứng cho MR Hoàn,5.000.000,Trang,Mr. Hoàn,Ban Lãnh Đạo,Tiền mặt,,20251002-029,
02/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Kiếm steak,10.200.000,Trang,CT TRƯỜNG THẢO - PY (TRƯỜNG),NCC,TK Nợ NCC,,20251002-030,
02/10/2025,Thu,Doanh thu Bán hàng,Uni thanh toán công nợ,967.000,Trang,NH UNI SUSHI,NH,TK Dung,,20251002-031,
02/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi + Bạch tuộc tươi (hàng đỏ) + Bạch tuộc tươi size 1up + Bạch tuộc tươi size 0.5-1kg,9.789.600,Trang,NCC BT - ANH TỚI - PHÚ QUÝ,NCC,TK Nợ NCC,,20251002-032,
02/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Nhum hũ + Bạch tuộc tươi + Bạch tuộc tươi (hàng đỏ) + Bạch tuộc tươi size 1up,12.651.000,Trang,NCC NHUM - SON - NINH HÒA,NCC,TK Nợ NCC,,20251002-033,
02/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Nhum nguyên liệu (đvt: con) + Bạch tuộc tươi,20.850.000,Trang,NCC KIM DUNG - NINH HÒA,NCC,TK Nợ NCC,,20251002-034,
02/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Trứng Nhum AA 200g/khay,33.840.000,Trang,HOÀNG THỊ THÚY - HÒN RỚ (CÔ THỦY),NCC,TK Nợ NCC,,20251002-035,
01/10/2025,Thu,Doanh thu khác,Tra lai so du tren tai khoan - thang 09/2025,104.602,Trang,Techcombank,Ngân hàng,TCB CTY,,20251001-001,
01/10/2025,Thu,Doanh thu Bán hàng,CTY GREENGOO THANH TOAN công nợ HD982,16.606.080,Trang,CT GREENGOOD,NPP,TCB CTY,,20251001-002,
01/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ tien mua hang cho CTY Le Cong,39.905.460,Trang,NCC VẸM ĐEN - LÊ CÔNG,NCC,TCB CTY,,20251001-003,
01/10/2025,Chi,Chi phí khác,Mua đồ đơm,35.000,Trang,Khác,Khác,Tiền mặt,,20251001-004,
